venta_id,fecha_id,cliente_id,producto_id,cantidad,precio_unitario_clp,descuento_pct,monto_total_clp,canal_venta,metodo_pago
10298,362,1222,70,2,46000,0.06,86480,Marketplace,Tarjeta Crédito
10299,362,1087,110,1,593000,0.14,509980,Web,Tarjeta Crédito
10300,363,1325,71,1,116000,0.07,107880,App Móvil,WebPay
10301,363,954,90,2,113000,0.12,198880,Marketplace,WebPay
10302,363,1611,48,1,1406000,0.19,1138860,App Móvil,Cuotas sin interés
10303,363,671,73,2,36000,0.05,68400,Web,Tarjeta Crédito
10304,363,1521,138,1,365000,0.13,317550,Marketplace,Cuotas sin interés
10305,363,597,86,1,82000,0.2,65600,App Móvil,WebPay
10306,363,539,133,1,616000,0.18,505120,Web,Tarjeta Crédito
10307,363,2387,133,1,616000,0.18,505120,App Móvil,Débito
10308,363,2393,141,1,625000,0.07,581250,App Móvil,Tarjeta Crédito
10309,363,1271,132,1,111000,0.2,88800,Web,Transferencia
10310,363,1445,2,1,2683000,0.1,2414700,Marketplace,Transferencia
10311,363,713,139,1,562000,0.09,511420,Marketplace,Cuotas sin interés
10312,363,321,38,1,1296000,0.08,1192320,Marketplace,Débito
10313,363,2427,15,1,2257000,0.08,2076440,App Móvil,Transferencia
10314,363,1606,20,1,2537000,0.2,2029600,Redes Sociales,Débito
10315,363,973,67,1,17000,0.2,13600,Web,Tarjeta Crédito
10316,363,2298,91,1,43000,0.15,36550,App Móvil,Transferencia
10317,363,564,72,1,61000,0.08,56120,Web,Transferencia
10318,363,2398,10,1,1767000,0.17,1466610,Marketplace,WebPay
10319,363,2426,78,2,118000,0.08,217120,Web,Tarjeta Crédito
10320,363,870,75,2,9000,0.14,15480,Web,Cuotas sin interés
10321,363,878,103,1,74000,0.1,66600,Marketplace,Débito
10322,363,1315,58,1,1169000,0.08,1075480,App Móvil,Transferencia
10323,363,1622,49,1,979000,0.15,832150,Web,Cuotas sin interés
10324,363,1259,55,1,474000,0.11,421860,App Móvil,Débito
10325,363,927,62,1,627000,0.09,570570,Marketplace,Tarjeta Crédito
10326,363,1931,89,2,84000,0.13,146160,Web,Transferencia
10327,363,1153,78,1,118000,0.13,102660,Web,Cuotas sin interés
10328,363,247,66,1,52000,0.14,44720,Redes Sociales,Débito
10329,363,1725,69,3,64000,0.19,155520,App Móvil,WebPay
10330,363,275,69,1,64000,0.06,60160,App Móvil,Cuotas sin interés
10331,363,2323,146,1,36000,0.14,30960,Marketplace,Débito
10332,363,559,52,1,621000,0.19,503010,App Móvil,Tarjeta Crédito
10333,363,1812,114,1,876000,0.06,823440,Web,WebPay
10334,363,340,99,3,88000,0.12,232320,Web,Tarjeta Crédito
10335,363,482,2,1,2683000,0.08,2468360,App Móvil,Tarjeta Crédito
10336,363,136,149,1,542000,0.19,439020,Marketplace,WebPay
10337,363,1855,103,1,74000,0.12,65120,Web,Transferencia
10338,363,703,97,3,108000,0.07,301320,Web,Cuotas sin interés
10339,363,641,72,1,61000,0.13,53070,Marketplace,Tarjeta Crédito
10340,363,1340,85,1,8000,0.05,7600,Web,Tarjeta Crédito
10341,363,1596,54,1,786000,0.06,738840,App Móvil,Débito
10342,363,42,13,1,1841000,0.09,1675310,Web,Cuotas sin interés
10343,363,1670,118,1,196000,0.09,178360,App Móvil,Tarjeta Crédito
10344,363,1578,132,1,111000,0.16,93240,App Móvil,Débito
10345,363,220,42,1,649000,0.17,538670,Web,Cuotas sin interés
10346,363,1267,107,1,595000,0.1,535500,App Móvil,Cuotas sin interés
10347,363,1788,102,2,22000,0.14,37840,Marketplace,WebPay
10348,363,2265,44,1,1335000,0.19,1081350,Marketplace,Transferencia
10349,363,746,74,2,74000,0.16,124320,App Móvil,Transferencia
10350,363,273,74,1,74000,0.16,62160,App Móvil,Transferencia
10351,363,2353,104,1,15000,0.06,14100,App Móvil,Cuotas sin interés
10352,363,443,119,1,271000,0.08,249320,App Móvil,WebPay
10353,363,565,32,1,1505000,0.14,1294300,Marketplace,WebPay
10354,363,2378,86,2,82000,0.19,132840,Marketplace,Cuotas sin interés
10355,363,1850,104,1,15000,0.16,12600,App Móvil,Tarjeta Crédito
10356,363,2478,107,1,595000,0.15,505750,Web,Cuotas sin interés
10357,363,1134,40,1,697000,0.18,571540,Web,Débito
10358,363,165,83,1,14000,0.07,13020,Web,WebPay
10359,363,2155,123,1,39000,0.07,36270,Redes Sociales,WebPay
10360,363,2399,64,1,1487000,0.17,1234210,Marketplace,Cuotas sin interés
10361,363,2404,74,2,74000,0.07,137640,App Móvil,WebPay
10362,363,625,111,1,600000,0.14,516000,Web,Tarjeta Crédito
10363,363,2103,31,1,749000,0.18,614180,Web,Cuotas sin interés
10364,363,1218,124,1,400000,0.16,336000,Marketplace,WebPay
10365,363,96,63,1,472000,0.15,401200,Marketplace,Cuotas sin interés
10366,363,119,1,1,1592000,0.11,1416880,Web,WebPay
10367,363,904,52,1,621000,0.19,503010,Marketplace,Transferencia
10368,363,1005,31,1,749000,0.16,629160,App Móvil,Transferencia
10369,363,865,32,1,1505000,0.12,1324400,Web,Transferencia
10370,363,1975,98,3,43000,0.12,113520,Marketplace,WebPay
10371,363,2066,49,1,979000,0.15,832150,App Móvil,Cuotas sin interés
10372,363,1216,139,1,562000,0.19,455220,Marketplace,Transferencia
10373,363,460,82,2,77000,0.13,133980,Web,Débito
10374,363,1445,77,1,20000,0.12,17600,Web,Débito
10375,364,1415,81,2,46000,0.07,85560,Redes Sociales,Cuotas sin interés
10376,364,698,59,1,1462000,0.1,1315800,Web,Cuotas sin interés
10377,364,1931,76,1,109000,0.11,97010,Web,Tarjeta Crédito
10378,364,2317,101,1,78000,0.07,72540,Web,WebPay
10379,364,1086,94,1,99000,0.14,85140,Web,Débito
10380,364,1406,48,1,1406000,0.12,1237280,App Móvil,Tarjeta Crédito
10381,364,1011,65,1,92000,0.09,83720,App Móvil,Tarjeta Crédito
10382,364,845,8,1,1005000,0.18,824100,App Móvil,WebPay
10383,364,131,34,1,322000,0.06,302680,Redes Sociales,Cuotas sin interés
10384,364,615,56,1,578000,0.12,508640,Redes Sociales,WebPay
10385,364,2048,24,1,1401000,0.09,1274910,Web,Transferencia
10386,364,2262,90,1,113000,0.14,97180,Marketplace,Tarjeta Crédito
10387,364,921,150,1,442000,0.06,415480,App Móvil,Cuotas sin interés
10388,364,2101,33,1,563000,0.13,489810,App Móvil,Tarjeta Crédito
10389,364,8,115,1,806000,0.06,757640,Marketplace,Tarjeta Crédito
10390,364,899,96,1,14000,0.1,12600,Web,Débito
10391,364,204,93,1,33000,0.18,27060,Marketplace,Tarjeta Crédito
10392,364,1150,133,1,616000,0.09,560560,Marketplace,WebPay
10393,364,2195,35,1,208000,0.09,189280,Marketplace,Tarjeta Crédito
10394,364,526,63,1,472000,0.18,387040,Redes Sociales,Transferencia
10395,364,167,31,1,749000,0.1,674100,App Móvil,Débito
10396,364,1596,135,1,261000,0.19,211410,Web,Transferencia
10397,364,1285,105,1,4000,0.17,3320,Web,Transferencia
10398,364,1098,100,1,107000,0.15,90950,Web,WebPay
10399,364,1402,83,2,14000,0.11,24920,Web,Débito
10400,364,419,130,1,524000,0.16,440160,Marketplace,Cuotas sin interés
10401,364,1572,76,1,109000,0.12,95920,Web,Transferencia
10402,364,1314,40,1,697000,0.1,627300,Redes Sociales,Transferencia
10403,364,38,119,1,271000,0.05,257450,Marketplace,Cuotas sin interés
10404,364,411,58,1,1169000,0.1,1052100,Web,WebPay
10405,364,1786,20,1,2537000,0.05,2410150,App Móvil,WebPay
10406,364,1691,36,1,1408000,0.14,1210880,App Móvil,WebPay
10407,364,392,90,2,113000,0.17,187580,App Móvil,Débito
10408,364,1642,90,1,113000,0.1,101700,App Móvil,Transferencia
10409,364,867,55,1,474000,0.09,431340,Web,WebPay
10410,364,1944,101,1,78000,0.15,66300,Marketplace,Transferencia
10411,364,2177,105,3,4000,0.14,10320,App Móvil,Transferencia
10412,364,1250,136,1,569000,0.1,512100,Marketplace,Tarjeta Crédito
10413,364,1547,88,1,78000,0.19,63180,Marketplace,WebPay
10414,364,545,105,1,4000,0.14,3440,Web,Transferencia
10415,364,1281,103,1,74000,0.06,69560,Web,Débito
10416,364,1344,55,1,474000,0.12,417120,Marketplace,Tarjeta Crédito
10417,364,1246,63,1,472000,0.14,405920,Redes Sociales,Cuotas sin interés
10418,364,1710,79,1,82000,0.16,68880,App Móvil,Transferencia
10419,364,1097,7,1,2989000,0.09,2719990,Web,Cuotas sin interés
10420,364,1830,61,1,1469000,0.12,1292720,Web,Tarjeta Crédito
10421,364,1815,78,1,118000,0.14,101480,Web,Débito
10422,364,2082,34,1,322000,0.1,289800,Web,Cuotas sin interés
10423,364,1681,36,1,1408000,0.11,1253120,App Móvil,Débito
10424,364,1960,77,2,20000,0.19,32400,Marketplace,Débito
10425,364,26,101,2,78000,0.07,145080,Web,Cuotas sin interés
10426,364,1713,85,1,8000,0.1,7200,Web,Tarjeta Crédito
10427,364,1624,78,2,118000,0.19,191160,App Móvil,Débito
10428,364,865,70,3,46000,0.16,115920,Marketplace,Débito
10429,364,706,46,1,286000,0.16,240240,App Móvil,Débito
10430,364,1933,39,1,1407000,0.05,1336650,Redes Sociales,Débito
10431,364,735,108,1,648000,0.16,544320,App Móvil,Tarjeta Crédito
10432,364,197,77,3,20000,0.2,48000,Web,Cuotas sin interés
10433,364,2067,108,1,648000,0.1,583200,Web,WebPay
10434,364,776,99,1,88000,0.12,77440,Marketplace,Tarjeta Crédito
10435,364,2126,46,1,286000,0.14,245960,App Móvil,Tarjeta Crédito
10436,364,8,81,2,46000,0.06,86480,App Móvil,Débito
10437,364,1365,76,3,109000,0.07,304110,Marketplace,Débito
10438,364,2225,74,2,74000,0.13,128760,Marketplace,Débito
10439,364,1354,84,1,41000,0.06,38540,Web,Transferencia
10440,364,993,147,1,578000,0.11,514420,Marketplace,Cuotas sin interés
10441,364,311,113,1,257000,0.16,215880,App Móvil,Transferencia
10442,365,2455,90,1,113000,0.12,99440,Web,Cuotas sin interés
10443,365,1746,40,1,697000,0.09,634270,Marketplace,Transferencia
10444,365,1585,73,1,36000,0.1,32400,App Móvil,Transferencia
10445,365,1929,66,1,52000,0.12,45760,App Móvil,Transferencia
10446,365,1797,67,1,17000,0.15,14450,App Móvil,Débito
10447,365,2494,31,1,749000,0.08,689080,Marketplace,Cuotas sin interés
10448,365,1731,41,1,1565000,0.07,1455450,Web,Transferencia
10449,365,1437,41,1,1565000,0.15,1330250,Web,Débito
10450,365,259,69,1,64000,0.14,55040,Redes Sociales,Cuotas sin interés
10451,365,1984,132,1,111000,0.19,89910,App Móvil,Cuotas sin interés
10452,365,1663,48,1,1406000,0.14,1209160,Web,WebPay
10453,365,226,73,2,36000,0.12,63360,Web,Cuotas sin interés
10454,365,2082,63,1,472000,0.16,396480,Marketplace,WebPay
10455,365,1377,107,1,595000,0.11,529550,Web,Débito
10456,365,1330,18,1,3395000,0.16,2851800,App Móvil,Tarjeta Crédito
10457,365,1525,46,1,286000,0.19,231660,Marketplace,Débito
10458,365,433,48,1,1406000,0.08,1293520,Web,WebPay
10459,365,1341,149,1,542000,0.07,504060,Marketplace,Cuotas sin interés
10460,365,322,87,1,63000,0.12,55440,App Móvil,Transferencia
10461,365,714,38,1,1296000,0.14,1114560,Marketplace,Débito
10462,365,1369,57,1,1679000,0.1,1511100,App Móvil,Cuotas sin interés
10463,365,2032,42,1,649000,0.15,551650,Marketplace,Débito
10464,365,242,36,1,1408000,0.16,1182720,Web,Cuotas sin interés
10465,365,487,109,1,310000,0.06,291400,Web,Cuotas sin interés
10466,365,326,80,1,31000,0.05,29450,Redes Sociales,WebPay
10467,365,1221,92,2,111000,0.14,190920,Web,Cuotas sin interés
10468,365,530,66,1,52000,0.06,48880,Marketplace,Débito
10469,365,1079,85,2,8000,0.05,15200,Web,Cuotas sin interés
10470,365,1607,55,1,474000,0.07,440820,App Móvil,Transferencia
10471,365,1610,62,1,627000,0.12,551760,Marketplace,Tarjeta Crédito
10472,365,1742,94,2,99000,0.12,174240,Web,Cuotas sin interés
10473,365,2497,40,1,697000,0.18,571540,Marketplace,Cuotas sin interés
10474,365,1650,91,1,43000,0.05,40850,App Móvil,Débito
10475,365,1605,122,1,826000,0.14,710360,App Móvil,Débito
10476,365,2196,36,1,1408000,0.18,1154560,Marketplace,Cuotas sin interés
10477,365,1792,29,1,720000,0.13,626400,Web,Cuotas sin interés
10478,365,545,67,2,17000,0.15,28900,Web,Transferencia
10479,365,348,90,1,113000,0.17,93790,Marketplace,Débito
10480,365,346,86,1,82000,0.06,77080,Web,Tarjeta Crédito
10481,365,397,32,1,1505000,0.12,1324400,Web,Tarjeta Crédito
10482,365,1082,110,1,593000,0.12,521840,Marketplace,Cuotas sin interés
10483,365,1133,146,1,36000,0.07,33480,Marketplace,Transferencia
10484,365,2177,44,1,1335000,0.11,1188150,App Móvil,Transferencia
10485,365,1813,132,1,111000,0.11,98790,App Móvil,Cuotas sin interés
10486,365,982,86,3,82000,0.17,204180,Marketplace,Transferencia
10487,365,1866,139,1,562000,0.07,522660,App Móvil,Tarjeta Crédito
10488,365,397,44,1,1335000,0.07,1241550,App Móvil,Transferencia
10489,365,629,108,1,648000,0.08,596160,Redes Sociales,Cuotas sin interés
10490,365,735,22,1,555000,0.11,493950,Web,Tarjeta Crédito
10491,365,2499,130,1,524000,0.14,450640,App Móvil,Cuotas sin interés
10492,365,2335,96,3,14000,0.09,38220,Marketplace,Transferencia
10493,365,1945,69,1,64000,0.12,56320,Marketplace,Transferencia
10494,366,2482,57,1,1679000,0.19,1359990,App Móvil,WebPay
10495,366,2246,122,1,826000,0.17,685580,App Móvil,Tarjeta Crédito
10496,366,740,99,2,88000,0.13,153120,App Móvil,Tarjeta Crédito
10497,366,2303,39,1,1407000,0.06,1322580,Marketplace,Transferencia
10498,366,1802,103,3,74000,0.07,206460,Marketplace,Cuotas sin interés
10499,366,621,85,2,8000,0.1,14400,Web,Transferencia
10500,366,315,57,1,1679000,0.18,1376780,App Móvil,Cuotas sin interés
10501,366,860,80,2,31000,0.1,55800,Marketplace,Cuotas sin interés
10502,366,1683,98,1,43000,0.08,39560,Web,WebPay
10503,366,1658,5,1,2283000,0.13,1986210,Web,Transferencia
10504,366,54,93,1,33000,0.12,29040,Web,Transferencia
10505,366,265,84,2,41000,0.05,77900,App Móvil,Tarjeta Crédito
10506,366,791,50,1,124000,0.06,116560,Redes Sociales,Tarjeta Crédito
10507,366,1440,103,1,74000,0.11,65860,Web,Cuotas sin interés
10508,366,1266,62,1,627000,0.09,570570,App Móvil,Transferencia
10509,366,1303,58,1,1169000,0.11,1040410,Marketplace,Transferencia
10510,366,1901,96,2,14000,0.06,26320,Web,Cuotas sin interés
10511,366,1747,138,1,365000,0.15,310250,Redes Sociales,Tarjeta Crédito
10512,366,2465,39,1,1407000,0.12,1238160,App Móvil,Transferencia
10513,366,2329,71,1,116000,0.12,102080,Marketplace,Tarjeta Crédito
10514,366,1720,24,1,1401000,0.18,1148820,Web,WebPay
10515,366,1353,103,3,74000,0.06,208680,Web,Débito
10516,366,1651,76,2,109000,0.09,198380,Web,Cuotas sin interés
10517,366,1572,99,3,88000,0.09,240240,Web,Transferencia
10518,366,187,64,1,1487000,0.06,1397780,Marketplace,Tarjeta Crédito
10519,366,781,120,1,590000,0.05,560500,Web,Cuotas sin interés
10520,366,2349,84,2,41000,0.06,77080,App Móvil,Cuotas sin interés
10521,366,1643,140,1,496000,0.08,456320,Web,Débito
10522,366,461,28,1,2274000,0.12,2001120,Marketplace,Débito
10523,366,2057,82,1,77000,0.05,73150,Marketplace,Débito
10524,366,2055,104,1,15000,0.05,14250,App Móvil,Cuotas sin interés
10525,366,1725,89,1,84000,0.15,71400,Web,WebPay
10526,366,2244,9,1,1378000,0.13,1198860,App Móvil,Tarjeta Crédito
10527,366,1683,146,1,36000,0.07,33480,Web,Cuotas sin interés
10528,366,2308,61,1,1469000,0.14,1263340,Web,Transferencia
10529,366,1488,54,1,786000,0.17,652380,App Móvil,Transferencia
10530,366,2244,79,2,82000,0.05,155800,Redes Sociales,WebPay
10531,366,2008,84,2,41000,0.09,74620,Marketplace,Transferencia
10532,366,205,104,1,15000,0.13,13050,App Móvil,Cuotas sin interés
10533,366,1454,71,1,116000,0.18,95120,App Móvil,WebPay
10534,366,1099,75,2,9000,0.09,16380,Redes Sociales,Cuotas sin interés
10535,366,1242,71,1,116000,0.13,100920,App Móvil,Débito
10536,366,112,135,1,261000,0.11,232290,App Móvil,Cuotas sin interés
10537,366,2463,122,1,826000,0.07,768180,Redes Sociales,WebPay
10538,366,1501,77,2,20000,0.16,33600,Web,WebPay
10539,366,209,1,1,1592000,0.16,1337280,Web,Débito
10540,366,1611,133,1,616000,0.06,579040,App Móvil,WebPay
10541,366,1862,36,1,1408000,0.17,1168640,Web,Tarjeta Crédito
10542,366,118,53,1,1641000,0.17,1362030,App Móvil,Tarjeta Crédito
10543,366,917,40,1,697000,0.11,620330,App Móvil,Débito
10544,366,548,44,1,1335000,0.08,1228200,App Móvil,Transferencia
10545,366,2037,111,1,600000,0.13,522000,Redes Sociales,Tarjeta Crédito
10546,366,2257,88,2,78000,0.14,134160,Web,Tarjeta Crédito
10547,366,1561,143,1,411000,0.12,361680,App Móvil,WebPay
10548,366,287,51,1,134000,0.1,120600,Web,Tarjeta Crédito
10549,366,2334,79,1,82000,0.13,71340,App Móvil,Transferencia
10550,366,449,146,1,36000,0.09,32760,Marketplace,WebPay
10551,366,665,116,1,720000,0.15,612000,App Móvil,Tarjeta Crédito
10552,366,2395,101,2,78000,0.19,126360,Web,Transferencia
10553,366,1884,45,1,1606000,0.18,1316920,App Móvil,Transferencia
10554,366,217,104,1,15000,0.09,13650,App Móvil,Transferencia
10555,366,802,67,2,17000,0.12,29920,Web,Transferencia
10556,367,220,147,1,578000,0.0,578000,Redes Sociales,Débito
10557,367,978,121,1,848000,0.1,763200,Web,Tarjeta Crédito
10558,367,636,101,1,78000,0.0,78000,Marketplace,WebPay
10559,367,2135,131,1,436000,0.0,436000,App Móvil,Transferencia
10560,367,1539,101,1,78000,0.1,70200,Redes Sociales,Débito
10561,367,2426,133,1,616000,0.1,554400,App Móvil,Transferencia
10562,367,167,20,1,2537000,0.0,2537000,Marketplace,Tarjeta Crédito
10563,367,2075,77,3,20000,0.05,57000,Web,Tarjeta Crédito
10564,367,1760,102,1,22000,0.0,22000,Web,Tarjeta Crédito
10565,367,71,88,1,78000,0.0,78000,App Móvil,Débito
10566,367,2197,43,1,615000,0.0,615000,Redes Sociales,Cuotas sin interés
10567,367,2393,66,1,52000,0.05,49400,App Móvil,Cuotas sin interés
10568,367,837,64,1,1487000,0.0,1487000,Redes Sociales,Tarjeta Crédito
10569,367,2328,56,1,578000,0.0,578000,Marketplace,Débito
10570,367,752,67,3,17000,0.0,51000,Marketplace,Transferencia
10571,367,2141,82,1,77000,0.0,77000,App Móvil,WebPay
10572,367,1057,123,1,39000,0.0,39000,App Móvil,Transferencia
10573,367,1623,102,2,22000,0.0,44000,Web,WebPay
10574,367,2310,118,1,196000,0.0,196000,Redes Sociales,Transferencia
10575,367,362,130,1,524000,0.05,497800,Redes Sociales,Tarjeta Crédito
10576,367,274,73,3,36000,0.1,97200,Marketplace,Cuotas sin interés
10577,367,874,67,1,17000,0.05,16150,Web,Débito
10578,367,1380,21,1,822000,0.1,739800,Web,Tarjeta Crédito
10579,368,416,73,1,36000,0.0,36000,Web,Tarjeta Crédito
10580,368,2156,117,1,530000,0.05,503500,Web,Cuotas sin interés
10581,368,1711,31,1,749000,0.0,749000,Web,Cuotas sin interés
10582,368,108,68,1,113000,0.0,113000,Web,Cuotas sin interés
10583,368,2076,142,1,272000,0.0,272000,Web,Débito
10584,368,2174,98,1,43000,0.1,38700,App Móvil,Cuotas sin interés
10585,368,998,103,1,74000,0.0,74000,App Móvil,Tarjeta Crédito
10586,368,1836,103,2,74000,0.05,140600,Marketplace,Transferencia
10587,368,43,22,1,555000,0.0,555000,App Móvil,Tarjeta Crédito
10588,368,1133,47,1,1389000,0.1,1250100,Marketplace,Transferencia
10589,368,1362,80,1,31000,0.0,31000,App Móvil,Débito
10590,368,1928,69,2,64000,0.0,128000,Web,Cuotas sin interés
10591,368,1797,73,1,36000,0.0,36000,App Móvil,Transferencia
10592,368,931,105,2,4000,0.05,7600,Marketplace,WebPay
10593,368,582,6,1,513000,0.05,487350,Web,WebPay
10594,368,1901,95,1,65000,0.0,65000,Web,Tarjeta Crédito
10595,368,851,1,1,1592000,0.0,1592000,Web,Débito
10596,368,738,23,1,1239000,0.0,1239000,App Móvil,Transferencia
10597,368,1268,72,1,61000,0.0,61000,Web,WebPay
10598,368,810,120,1,590000,0.0,590000,Web,Cuotas sin interés
10599,368,1037,39,1,1407000,0.0,1407000,Web,Tarjeta Crédito
10600,368,2378,85,1,8000,0.0,8000,Marketplace,Débito
10601,368,2346,96,3,14000,0.0,42000,App Móvil,WebPay
10602,368,1152,82,3,77000,0.0,231000,App Móvil,Débito
10603,368,484,135,1,261000,0.05,247950,App Móvil,Transferencia
10604,368,267,82,2,77000,0.0,154000,App Móvil,WebPay
10605,368,1273,41,1,1565000,0.0,1565000,Web,Tarjeta Crédito
10606,368,1358,92,1,111000,0.1,99900,App Móvil,Cuotas sin interés
10607,368,2334,89,2,84000,0.0,168000,Web,Cuotas sin interés
10608,369,2328,44,1,1335000,0.1,1201500,Web,Transferencia
10609,369,1447,55,1,474000,0.05,450300,Marketplace,WebPay
10610,369,1814,50,1,124000,0.0,124000,Redes Sociales,Transferencia
10611,369,1055,26,1,3407000,0.0,3407000,App Móvil,Cuotas sin interés
10612,369,1178,67,1,17000,0.0,17000,Web,Débito
10613,369,1577,147,1,578000,0.0,578000,Web,Cuotas sin interés
10614,369,315,68,1,113000,0.0,113000,Marketplace,Cuotas sin interés
10615,369,1586,77,1,20000,0.0,20000,Marketplace,Transferencia
10616,369,1786,94,1,99000,0.05,94050,Web,Tarjeta Crédito
10617,369,1972,94,3,99000,0.0,297000,Web,WebPay
10618,369,1820,142,1,272000,0.0,272000,Marketplace,WebPay
10619,369,234,123,1,39000,0.0,39000,Marketplace,Transferencia
10620,369,2301,108,1,648000,0.1,583200,Web,Cuotas sin interés
10621,369,2088,142,1,272000,0.0,272000,Web,Débito
10622,369,2158,51,1,134000,0.0,134000,Marketplace,Transferencia
10623,369,614,91,1,43000,0.0,43000,App Móvil,Cuotas sin interés
10624,369,101,130,1,524000,0.1,471600,Redes Sociales,Tarjeta Crédito
10625,369,2172,146,1,36000,0.0,36000,App Móvil,Transferencia
10626,369,78,33,1,563000,0.0,563000,Marketplace,Tarjeta Crédito
10627,369,1703,75,1,9000,0.0,9000,App Móvil,Transferencia
10628,369,657,146,1,36000,0.0,36000,Redes Sociales,Transferencia
10629,369,90,70,2,46000,0.0,92000,App Móvil,Transferencia
10630,369,2052,102,1,22000,0.05,20900,Web,WebPay
10631,370,1946,80,2,31000,0.05,58900,Web,Débito
10632,370,1978,68,2,113000,0.0,226000,Web,WebPay
10633,370,1839,84,1,41000,0.05,38950,App Móvil,Débito
